time,usd,type
1496144049,61.07818313,eth
1496144049,814.3757751,eth
1496144067,127.2462149,eth
1496144114,4915.373577,eth
1496144433,203.5939438,eth
1496144589,610.6842995,eth
1496144643,357.3324234,eth
1496144695,2033.779121,eth
1496143017,811.4264809,eth
1496143083,1924.967326,eth
1496143168,6734.715864,eth
1496143288,20.18982079,eth
1496143307,202.7326929,eth
1496143307,3709.628479,eth
1496143307,44.06045791,eth
1496143475,1010.225969,eth
1496143509,9148.833572,eth
1496143658,202.8566202,eth
1496143691,105.3449438,eth
1496143720,405.6787729,eth
1496142055,224.6428129,eth
1496142132,306.5013312,eth
1496142132,61.30026625,eth
1496142304,2043.211053,eth
1496142304,715.1697729,eth
1496142361,408.5512968,eth
1496142423,204.3342208,eth
1496142434,408.4641074,eth
1496142550,6130.026625,eth
1496142607,308.4198434,eth
1496142650,2656.344871,eth
1496142650,205.8709349,eth
1496142768,608.915978,eth
1496142768,2043.360412,eth
1496148387,767.991419,eth
1496148387,145.074731,eth
1496148441,1199.986592,eth
1496148446,191.8805612,eth
1496148509,383.9957095,eth
1496148509,383.8784159,eth
1496148550,959.9832339,eth
1496148558,810.2919718,eth
1496148600,5544.821246,eth
1496148617,198.9844818,eth
1496148617,408.9554306,eth
1496148658,1020.660596,eth
1496148670,16.20252405,eth
1496148784,767.991419,eth
1496148784,191.8805612,eth
1496148784,575.9935643,eth
1496148798,1343.792985,eth
1496148844,60.05768582,eth
1496148876,575.9935643,eth
1496148890,193.8005397,eth
1496148961,191.7898502,eth
1496148961,959.6392031,eth
1496148961,287.8794885,eth
1496149017,38.39957095,eth
1496149065,191.9978548,eth
1496149065,873.4729456,eth
1496149065,3842.261069,eth
1496149065,556.7937788,eth
1496149065,959.9892738,eth
1496149112,191.9071438,eth
1496149112,95.88163378,eth
1496149172,1535.982838,eth
1496147437,1968.223736,eth
1496147437,390.2987668,eth
1496147496,1.968223736,eth
1496147607,231.4861396,eth
1496147666,1108.62912,eth
1496147750,43.30092219,eth
1496147771,7.872894944,eth
1496147791,688.8783076,eth
1496147897,2952.335604,eth
1496147897,198.473534,eth
1496147912,649.5138329,eth
1496147980,196.7010993,eth
1496147992,393.6447472,eth
1496148027,47.23736966,eth
1496148027,987.9553251,eth
1496148071,147.6167802,eth
1496148089,0.076581421,eth
1496148102,196.7021326,eth
1496148102,3936.447472,eth
1496148152,196.8241625,eth
1496148164,96.18410995,eth
1496148188,1228.171611,eth
1496148214,901.1526328,eth
1496148214,983.991627,eth
1496148263,196.8223736,eth
1496146697,1007.565776,eth
1496146697,199.7221484,eth
1496146697,100.8697719,eth
1496146982,191.5543257,eth
1496146982,201.6487691,eth
1496147111,201.7395438,eth
1496147111,93.10835577,eth
1496147111,203.6540381,eth
1496147148,2225.063923,eth
1496147148,1602.138572,eth
1496147177,403.3558427,eth
1496147266,100.8697719,eth
1496146486,201253.5122,eth
1496145728,3016.702634,eth
1496145741,1305.393877,eth
1496145789,40248.56135,eth
1496145804,392.3479382,eth
1496145822,20.50461588,eth
1496145858,60375.93073,eth
1496145858,2011.894966,eth
1496145858,10042.55026,eth
1496145942,201.2535122,eth
1496146099,10.06267561,eth
1496146150,1807.133592,eth
1496146183,221.2634848,eth
1496146364,1006.144613,eth
1496146442,50.31337806,eth
1496146442,948.3951013,eth
1496146476,201.1305643,eth
1496152140,387.3721196,eth
1496152442,15.49488478,eth
1496152467,309.5661479,eth
1496152606,193.6860598,eth
1496151513,1353.853904,eth
1496151017,1952.469563,eth
1496151111,116.2184264,eth
1496151111,195.5160192,eth
1496151188,1.727128039,eth
1496151319,184.0125084,eth
1496151392,9.394322797,eth
1496151513,17.24973213,eth
1496151607,152.1375998,eth
1496151607,3765.625366,eth
1496150113,1356.037649,eth
1496150126,950.5843319,eth
1496150245,191.9101018,eth
1496150411,1078.958857,eth
1496150617,228.7377399,eth
1496150763,98.55589213,eth
1496150763,6207.897678,eth
1496150763,205.5449552,eth
1496150763,174.5971222,eth
1496150763,6194.317902,eth
1496150763,1939.968024,eth
1496149229,163.0845757,eth
1496149229,38.321986,eth
1496149314,579.6716943,eth
1496149333,194.961865,eth
1496149525,965.797558,eth
1496149601,1931.465874,eth
1496149676,96.5797558,eth
1496149733,250.8662568,eth
1496149791,79.08447946,eth
1496149802,94.51329981,eth
1496149911,1545.276093,eth
1496149982,367.0030721,eth
1496149982,193.4278274,eth
1496155778,397.1523075,eth
1496155850,1390.478031,eth
1496156040,9931.985934,eth
1496156223,4496.39278,eth
1496156276,993.0595456,eth
1496155108,19.79698344,eth
1496155227,989.849172,eth
1496153856,594.8685053,eth
1496153890,396.5790035,eth
1496154052,225.8688987,eth
1496154104,376.7500534,eth
1496154149,204.2381868,eth
1496154237,197.7124793,eth
1496152844,19.82482691,eth
1496153059,3984.62296,eth
1496153123,132.172121,eth
1496153452,118.9489615,eth
1496153585,1.982482691,eth
1496159765,197.0024235,eth
1496159816,1971.285862,eth
1496159933,3403.694743,eth
1496158565,1.745201855,eth
1496159086,196.3737173,eth
1496157664,592.2107151,eth
1496157664,789.3843113,eth
1496157739,987.1761531,eth
1496157739,197.2061681,eth
1496157902,986.8915199,eth
1496156428,991.2595157,eth
1496156556,17.55967859,eth
1496156613,197.7990883,eth
1496157187,397.4950658,eth
1496162711,1846.379323,eth
1496162953,1477.103458,eth
1496162970,205.1532581,eth
1496163397,21.33593884,eth
1496161820,100.7165015,eth
1496162314,20.1433003,eth
1496162615,402.866006,eth
1496162615,201.3010632,eth
1496162663,382.7227057,eth
1496160947,7.92001436,eth
1496161097,325.2611297,eth
1496161551,1.98000359,eth
1496160137,4944.388093,eth
1496160400,158.3309751,eth
1496160642,815.339774,eth
1496160792,12278.75249,eth
1496166380,822.9785344,eth
1496166613,100.5693883,eth
1496166613,843.5529977,eth
1496166977,205.7446336,eth
1496167152,205.7446336,eth
1496165419,206.854403,eth
1496165500,827.9953656,eth
1496165829,211.0349982,eth
1496166157,0.206998841,eth
1496164567,204.0269217,eth
1496164863,438.6578816,eth
1496165223,203.8963441,eth
1496165307,40.80538434,eth
1496165350,204.0269217,eth
1496164056,815.1224301,eth
1496164056,509.4515188,eth
1496164440,1180.329219,eth
1496164459,40.7561215,eth
1496169947,1261.740694,eth
1496170266,823.9724465,eth
1496170349,229.2727006,eth
1496170629,105.2327518,eth
1496169343,106.0430003,eth
1496169450,1.272516003,eth
1496169750,211.9826638,eth
1496169791,212.0860006,eth
1496169870,8.483440023,eth
1496168175,424.9424483,eth
1496168556,849.043037,eth
1496168770,212.5883605,eth
1496167605,315.9718702,eth
1496167922,2079.486697,eth
1496168020,207.9637944,eth
1496174102,65.69195992,eth
1496174364,218.9731997,eth
1496174364,153.2812398,eth
1496173384,1091.575799,eth
1496171902,215.6361781,eth
1496172438,646.9085343,eth
1496170987,19.9351969,eth
1496171042,292.2587392,eth
1496176342,222.5390341,eth
1496176949,111.1484665,eth
1496177055,759.5886201,eth
1496175317,21.36123879,eth
1496175374,1068.06194,eth
1496175584,2038.289405,eth
1496175900,98.26169844,eth
1496176129,1068.06194,eth
1496174500,216.3322721,eth
1496174616,432.6645441,eth
1496175017,102.6869891,eth
1496180849,936.6770607,eth
1496180908,2256.945227,eth
1496181208,1128.472613,eth
1496181354,2252.431337,eth
1496180175,676.435479,eth
1496180375,0.678697805,eth
1496180613,228.0424625,eth
1496179424,2266.399774,eth
1496184642,334.0145097,eth
1496184673,38.95736567,eth
1496184774,3118.799449,eth
1496184956,445.5427784,eth
1496185000,222.6258255,eth
1496185023,2227.713892,eth
1496183856,23.62752912,eth
1496183871,11251.20434,eth
1496182574,453.0097022,eth
1496188082,54.99675639,eth
1496185328,90.32477663,eth
1496185342,16.36408739,eth
1496186069,903.2477663,eth
1496191626,0.172810427,eth
1496192178,432.026067,eth
1496191234,3.293776532,eth
1496191343,42.77631859,eth
1496190279,75.05464891,eth
1496195356,10.87477192,eth
1496195509,440.890816,eth
1496194725,288.0860204,eth
1496193468,8751.961995,eth
1496194188,21.87990499,eth
1496193180,114.687278,eth
1496193275,216.3910906,eth
1496197821,735.6138939,eth
1496197920,428.3128759,eth
1496198093,1520.510709,eth
1496197441,746.9142192,eth
1496196100,735.6700259,eth
1496202578,204.7317079,eth
1496202814,2.047317079,eth
1496203189,878.5799395,eth
1496201478,2.07330545,eth
1496202148,207.223261,eth
1496200531,409.9745604,eth
1496201166,206.086659,eth
1496199605,314.9491473,eth
1496200395,101.5617343,eth
1496206062,35.01864237,eth
1496206658,411.9840279,eth
1496203356,20289.59535,eth
1496203660,233.0764738,eth
1496203834,18.43306492,eth
1496203868,405.7919071,eth
1496208818,1449.675035,eth
1496209160,175.2315281,eth
1496209278,103.5561644,eth
1496209278,207.1123289,eth
1496208033,208.5207389,eth
1496213821,476.2803269,eth
1496212940,1053.384004,eth
1496211406,1700.705687,eth
1496216937,295.9494882,eth
1496216955,707.2499391,eth
1496217291,963.0163877,eth
1496217326,42.80072834,eth
1496216019,4263.664728,eth
1496216309,235.6875397,eth
1496216580,8569.170422,eth
1496215190,202.5834792,eth
1496215630,1.995979958,eth
1496215706,40.09020431,eth
1496215769,19.06804843,eth
1496215769,217.3866123,eth
1496214459,257.8541736,eth
1496214738,1075.345768,eth
1496220399,2.800782845,eth
1496220423,107.584532,eth
1496220567,238.6133219,eth
1496220627,25.85338011,eth
1496219935,21.22519546,eth
1496220294,42.72382424,eth
1496219141,428.2012073,eth
1496217674,62.02955709,eth
1496218203,1069.355499,eth
1496223977,446.6038514,eth
1496224164,223.3019257,eth
1496224632,1786.415406,eth
1496224795,156.311348,eth
1496222963,1.980769656,eth
1496221318,217.032195,eth
1496227696,241.2381472,eth
1496228036,68.96317858,eth
1496226964,226.7135767,eth
1496227011,1102.990809,eth
1496227060,22.02324958,eth
1496227104,878.7276582,eth
1496227104,880.9299832,eth
1496226497,211.6736424,eth
1496225073,676.7578993,eth
1496230439,666.3984698,eth
1496230508,1337.134846,eth
1496230596,891.353845,eth
1496229470,1.846655669,eth
1496229699,220.6455657,eth
1496229198,218.5309808,eth
1496235269,225.8185822,eth
1496234945,232.0741065,eth
1496235058,55.2909728,eth
1496235249,0,eth
1496233931,220.5995416,eth
1496234348,881.147567,eth
1496233239,275.6620488,eth
1496233771,205.0849529,eth
1496232553,219.74787,eth
1496238314,214.4823559,eth
1496238503,271.5076443,eth
1496238717,434.4122308,eth
1496238855,2172.061154,eth
1496239030,43.29569499,eth
1496237023,3680.04258,eth
1496237023,108.3640336,eth
1496235964,1.327488583,eth
1496236348,221.1000617,eth
1496242463,3494.131084,eth
1496242578,43481.16115,eth
1496242799,218.410494,eth
1496241175,216.2535706,eth
1496241431,2184.379501,eth
1496241431,218.4379501,eth
1496241893,1354.31529,eth
1496240147,372.031497,eth
1496240441,41.37474173,eth
1496240469,307.9468984,eth
1496239223,2201.861266,eth
1496239740,22.01861266,eth
1496239973,660.5583797,eth
1496245705,1074.18648,eth
1496246206,115.0486667,eth
1496244798,55.58750441,eth
1496244935,127.4429193,eth
1496245105,214.1897803,eth
1496243936,433.2432653,eth
1496243936,1083.108163,eth
1496243946,8.406905767,eth
1496244266,2166.216326,eth
1496244466,44.25688699,eth
1496243000,216.7419187,eth
1496249911,214.0539466,eth
1496248244,213.4342951,eth
1496248737,2.15590197,eth
1496248770,107.7950985,eth
1496248783,12935.41182,eth
1496247675,424.3651919,eth
1496247861,212.280436,eth
1496246539,5954.375416,eth
1496253545,2.207692865,eth
1496252145,122.2700138,eth
1496250981,217.9700522,eth
1496251271,1089.429481,eth
1496251347,14.05787868,eth
1496251347,228.6593029,eth
1496251554,32.36855275,eth
1496251597,2907.720496,eth
1496251648,85.00832034,eth
1496250110,418.7255789,eth
1496250438,214.8114662,eth
1496250761,214.8114662,eth
1496256606,54.40173615,eth
1496256913,217.6069446,eth
1496256913,1086.946688,eth
1496255544,107.9382792,eth
1496255646,21.58765585,eth
1496255926,215.8765585,eth
1496256077,2158.765585,eth
1496254807,215.7513427,eth
1496254854,215.5039527,eth
1496255211,1726.010742,eth
1496253795,11.09470578,eth
1496253851,219.6971442,eth
1496254237,219.6971442,eth
1496254364,687.6520614,eth
1496259077,1088.164088,eth
1496259135,435.2656352,eth
1496259408,1849.714339,eth
1496259843,82.70047068,eth
1496258619,1083.0827,eth
1496258888,216.6165399,eth
1496257479,16.17681906,eth
1496257761,496.0891178,eth
1496257936,1080.263129,eth
1496263914,1093.60228,eth
1496263935,323.428863,eth
1496264031,437.4409121,eth
1496264031,874.8818241,eth
1496262885,862.2962521,eth
1496261789,294.3132778,eth
1496261891,311.7510159,eth
1496261980,216.1020545,eth
1496262017,324.1530817,eth
1496262196,2593.061202,eth
1496262221,396.7475132,eth
1496262281,216.1020545,eth
1496262532,5186.449308,eth
1496260827,0.217035259,eth
1496260846,1085.176294,eth
1496261153,1085.176294,eth
1496261326,6511.057762,eth
1496261642,217.0352587,eth
1496267176,47.12908071,eth
1496267339,1532.284173,eth
1496266234,531.9541343,eth
1496266256,47.86894854,eth
1496266333,108.1049982,eth
1496266394,87.40897871,eth
1496267060,218.430331,eth
1496265696,21.69173732,eth
1496265824,496.7416755,eth
1496264803,218.036157,eth
1496270866,650.2524385,eth
1496271299,227.5357193,eth
1496270017,214.8611443,eth
1496268348,217.2573617,eth
1496268794,28.93988983,eth
1496268804,84.9260513,eth
1496274409,485.044608,eth
1496274858,212.4877208,eth
1496275054,0.212487721,eth
1496274293,106.0110372,eth
1496271679,214.3226972,eth
1496271763,214.3226972,eth
1496271861,364.223888,eth
1496272071,214.1725153,eth
1496277901,94.52198682,eth
1496277003,226.7914824,eth
1496277082,43395.67787,eth
1496277498,1744.549864,eth
1496277521,17.44549864,eth
1496277878,218.068733,eth
1496276207,4317.496914,eth
1496276608,217.0671028,eth
1496276687,108.3342233,eth
1496276010,21.67221224,eth
1496281525,221.335125,eth
1496279407,220.9986107,eth
1496279545,220.9986107,eth
1496279666,226.8177046,eth
1496285275,1782.970984,eth
1496289031,7758.65719,eth
1496289203,447.0316829,eth
1496289508,648.4228882,eth
1496287947,446.3705078,eth
1496286171,671.9497273,eth
1496292444,1012.104688,eth
1496292979,45.0896255,eth
1496293009,112.6073186,eth
1496291107,10.96662494,eth
1496291107,449.0744811,eth
1496296739,22.34698071,eth
1496295800,476.1787762,eth
1496294168,33925.34536,eth
1496294168,22.31930615,eth
1496293524,1.055299529,eth
1496300319,442.3662928,eth
1496300375,5401.300542,eth
1496297865,11023.80275,eth
1496297995,6387.28414,eth
1496298587,612.4310829,eth
1496297222,311.3746327,eth
1496297330,222.4104519,eth
1496303144,1522.322855,eth
1496303273,615.8045265,eth
1496302909,329.2802176,eth
1496302965,237.3870097,eth
1496301314,1100.510665,eth
1496306009,1.976618628,eth
1496305295,440.9630188,eth
1496305314,111.6456849,eth
1496305693,220.4815094,eth
1496304874,87.55593016,eth
1496310545,106.8186398,eth
1496311010,434.3227864,eth
1496309646,87.68776984,eth
1496309752,219.2194246,eth
1496307904,1547.427476,eth
1496313911,438.7792911,eth
1496313927,10.96948228,eth
1496314355,21.93896456,eth
1496314700,1278.602854,eth
1496313171,220.0283888,eth
1496313425,2.200283888,eth
1496313876,499.9557628,eth
1496312253,166.4671918,eth
1496317507,4370.159291,eth
1496318030,218.5079645,eth
1496318245,437.0159291,eth
1496316707,229.107985,eth
1496315782,229.1951207,eth
1496316105,212.2318183,eth
1496316291,435.293148,eth
1496316343,238.3600013,eth
1496315017,329.4359778,eth
1496315243,1496.693534,eth
1496320336,23848.40841,eth
1496321074,485.1689116,eth
1496319871,870.9216226,eth
1496319982,101.7414124,eth
1496320189,433.35706,eth
1496318623,35647.91092,eth
1496318623,1739.827278,eth
1496318923,2.048364332,eth
1496324733,229.9879968,eth
1496324795,210.0240926,eth
1496324886,630.43908,eth
1496325548,210.14636,eth
1496324623,259.4062998,eth
1496322911,166.926149,eth
1496323123,166.7174913,eth
1496323266,646.8388274,eth
1496323412,229.5234549,eth
1496323652,417.3153725,eth
1496322310,409.78658,eth
1496328408,1330.458782,eth
1496328581,1594.437312,eth
1496328839,52.05549303,eth
1496328889,147.8059153,eth
1496327470,4.9637275,eth
1496327574,207.2968279,eth
1496327622,81.69755385,eth
1496327633,744.1956122,eth
1496327717,3731.342903,eth
1496327919,414.5936558,eth
1496327919,87.99169914,eth
1496328114,829.1873117,eth
1496328152,103.648414,eth
1496326651,84.60437116,eth
1496326836,4.135047101,eth
1496326911,42.30218558,eth
1496326970,6345.327837,eth
1496327163,1057.55464,eth
1496327388,219.8483037,eth
1496325778,213.3621963,eth
1496326120,106.7432035,eth
1496326120,213.486407,eth
1496326151,229.0709147,eth
1496326196,20.09100081,eth
1496326439,213.486407,eth
1496332075,204.9818559,eth
1496332237,408.2553027,eth
1496331072,198.5985943,eth
1496331341,205.5601924,eth
1496331386,204.5633924,eth
1496331581,205.5601924,eth
1496331678,61.34919495,eth
1496329558,101.2522608,eth
1496329747,195.4012346,eth
1496335604,1170.614331,eth
1496335798,415.7749354,eth
1496335872,415.6539824,eth
1496335044,9.456625194,eth
1496335333,209.3941057,eth
1496335426,1046.841825,eth
1496334589,41.9190511,eth
1496339203,99.29697469,eth
1496338236,206.8674979,eth
1496342652,207.5954713,eth
1496340928,29.50576918,eth
1496341389,207.603988,eth
1496341787,41.1295196,eth
1496340254,107.662038,eth
1496346687,503.011408,eth
1496346927,10.50389929,eth
1496346993,210.0779857,eth
1496346993,1890.701871,eth
1496347098,153.9904399,eth
1496347198,892.8314393,eth
1496344944,212.0412289,eth
1496345044,212.0412289,eth
1496345161,212.0412289,eth
1496344132,1015.050637,eth
1496344446,125.6481103,eth
1496350136,212.1499107,eth
1496350372,707.5683919,eth
1496349014,10585.92342,eth
1496349127,1175.796692,eth
1496349857,1587.54707,eth
1496349857,141.2162184,eth
1496349857,130.8454708,eth
1496348270,211.6762679,eth
1496348289,213.136679,eth
1496348740,10589.97485,eth
1496348808,1863.835574,eth
1496348838,423.5989941,eth
1496348915,211.799497,eth
1496347824,210.9336555,eth
1496347996,210.9336555,eth
1496347996,1054.668278,eth
1496353868,211.5862174,eth
1496353044,220.9524399,eth
1496351728,1907.445866,eth
1496351923,19074.45866,eth
1496352384,1059.692148,eth
1496352550,847.6242429,eth
1496350887,106.2835068,eth
1496350900,83.00977489,eth
1496351442,51.01608326,eth
1496357404,107.87171,eth
1496356645,1.898142908,eth
1496356699,4337.050345,eth
1496361177,107.6565104,eth
1496360077,295.5201752,eth
1496360243,519.4692015,eth
1496360400,216.3132717,eth
1496360665,432.8910012,eth
1496359135,1088.881542,eth
1496359485,1088.638741,eth
1496359520,653.3289254,eth
1496359613,217.7763085,eth
1496359651,297.91799,eth
1496359671,206669.7167,eth
1496358091,494.3942061,eth
1496365012,0.957498994,eth
1496363846,1299.048153,eth
1496364197,1515.913239,eth
1496363250,1080.506477,eth
1496368009,437.8231436,eth
1496368329,220.966952,eth
1496368574,593.5388673,eth
1496368687,2189.115718,eth
1496367244,79180.49678,eth
1496366613,217.1361256,eth
1496366981,867.0245496,eth
1496365308,95.71150026,eth
1496365570,432.5471341,eth
1496365754,2175.26137,eth
1496365877,2393.953587,eth
1496371807,61.07052285,eth
1496370920,217.9766006,eth
1496371317,654.5843861,eth
1496369734,84.83519673,eth
1496370030,8250.103967,eth
1496370376,21.83632483,eth
1496369290,355.3166839,eth
1496375605,646.7904539,eth
1496375855,219.2510013,eth
1496375961,223.67728,eth
1496374511,21901.46629,eth
1496372838,261.9433368,eth
1496378814,751.8084634,eth
1496379274,214.8024181,eth
1496379318,5584.862871,eth
1496379587,429.6048362,eth
1496378446,214.8560551,eth
1496377170,216.2256529,eth
1496377701,432.4513058,eth
1496376047,218.4108984,eth
1496376163,1114.79604,eth
1496376366,21862.95279,eth
1496376366,437.1318529,eth
1496376637,218.6295279,eth
1496376743,218.6295279,eth
1496376782,240.4924807,eth
1496382301,424.1688996,eth
1496382403,848.2423698,eth
1496382656,106.0422249,eth
1496382681,2120.7287,eth
1496383064,424.0455047,eth
1496381751,322.3824174,eth
1496382255,21.35029141,eth
1496380712,4283.327036,eth
1496381001,289.9387712,eth
1496381335,84.35139362,eth
1496380360,1509.579001,eth
1496385966,29.57881614,eth
1496386256,2112.772581,eth
1496385462,437.2954003,eth
1496385793,1597.527874,eth
1496384548,1060.673277,eth
1496384586,1060.673277,eth
1496384725,424.2693109,eth
1496384800,636.4039664,eth
1496383571,212.5062118,eth
1496383870,488.7642871,eth
1496389772,6310.442577,eth
1496390365,841.3923436,eth
1496388842,473.0588211,eth
1496389479,224.0725752,eth
1496388205,632.6581775,eth
1496387927,4218.488948,eth
1496388082,174.0254632,eth
1496388105,4218.162859,eth
1496386991,214.2802649,eth
1496387354,210.5679333,eth
1496387551,421.1358666,eth
1496393484,2.141258568,eth
1496393631,1.063645382,eth
1496393631,293.7274758,eth
1496393884,428.1271309,eth
1496392627,428.0958367,eth
1496392809,214.0978738,eth
1496392835,214.0978738,eth
1496392990,642.2936215,eth
1496391804,1285.645325,eth
1496391884,438.2028643,eth
1496392099,84.73077143,eth
1496390489,210.0996549,eth
1496390574,1055.130542,eth
1496390794,210.0996549,eth
1496395998,14.04826532,eth
1496396063,1560.730861,eth
1496396549,1841.252811,eth
1496396591,429.9534053,eth
1496394915,21624.99959,eth
1496395077,108.341248,eth
1496395153,21.62499959,eth
1496395245,108.341248,eth
1496395525,43.24999919,eth
1496395590,45.35371807,eth
1496395770,86.49999838,eth
1496394145,0.862581724,eth
1496394195,323.4681467,eth
1496394394,0.539113578,eth
1496400638,27986.72172,eth
1496400638,228.9822686,eth
1496400982,178.0973201,eth
1496401134,20.73540877,eth
1496399821,26.83064635,eth
1496400161,5922.478694,eth
1496398806,214.1911812,eth
1496397604,647.9142673,eth
1496398043,10796.41141,eth
1496398119,647.7886108,eth
1496398329,2166.067711,eth
1496403902,437.3736092,eth
1496404624,420.8810895,eth
1496403026,1671.314668,eth
1496403264,1036.638212,eth
1496403315,157.4583629,eth
1496403338,867.300148,eth
1496403513,378.6902854,eth
1496403638,3596.499917,eth
1496402253,4654.591799,eth
1496402380,21157.23545,eth
1496402433,2115.723545,eth
1496402656,270.8126137,eth
1496402809,317.3585317,eth
1496407639,2115.359091,eth
1496407984,208.7686344,eth
1496406694,656.0778473,eth
1496406936,8465.52061,eth
1496407307,846.5364209,eth
1496406062,1050.776025,eth
1496406511,210.0207053,eth
1496411130,4235.601971,eth
1496411427,103.4647902,eth
1496411933,375.0625545,eth
1496410518,1061.350017,eth
1496410859,212.2893154,eth
1496410889,2122.893154,eth
1496409478,667.0246107,eth
1496409532,2.117840968,eth
1496409746,13765.96629,eth
1496410082,423.4564305,eth
1496408900,10624.42928,eth
1496415043,108.4085526,eth
1496415180,292.184376,eth
1496415180,8262.122244,eth
1496415180,20.97534014,eth
1496415281,943.5744763,eth
1496415591,104.8767007,eth
1496413811,419.2569802,eth
1496414170,209.6925418,eth
1496412948,1069.675641,eth
1496413268,100.9524789,eth
1496412137,422.494107,eth
1496412402,2113.146744,eth
1496412402,105.6573372,eth
1496418690,1259.815574,eth
1496418739,629.907787,eth
1496418933,431.5875771,eth
1496419067,20996.92623,eth
1496417505,209.0373376,eth
1496417621,10451.86688,eth
1496417703,627.1120128,eth
1496418236,627.1120128,eth
1496416573,634.9636057,eth
1496417042,627.9226208,eth
1496417125,209.179672,eth
1496417294,941.8839312,eth
1496415826,1.856186241,eth
1496415925,25.16934084,eth
1496415950,282.0023473,eth
1496422700,1057.206535,eth
1496421317,213.1575656,eth
1496421480,209.4959865,eth
1496421538,5279.370659,eth
1496421621,633.5244791,eth
1496421878,2111.748264,eth
1496421878,506.9210633,eth
1496420724,3166.529208,eth
1496419580,211.9550197,eth
1496419662,1477.326487,eth
1496419662,108.0970601,eth
1496419662,211.8255341,eth
1496420083,423.9100394,eth
1496425538,630.3208893,eth
1496425996,315.1604447,eth
1496425380,211.8372367,eth
1496424695,420.4261495,eth
1496424855,210.2130747,eth
1496425284,2102.130747,eth
1496423947,1030.940178,eth
1496424052,420.6925061,eth
1496424143,3282.339988,eth
1496422879,2117.191769,eth
1496423284,2115.196126,eth
1496423441,211.7191769,eth
1496423464,211.7191769,eth
1496423604,275.2349299,eth
1496429890,643.0197315,eth
1496428433,132774.3045,eth
1496428625,12.79758294,eth
1496427809,281.6929118,eth
1496427839,211.1251296,eth
1496426629,1527.384724,eth
1496427083,3160.106325,eth
1496433538,538.6482648,eth
1496432348,113.5808539,eth
1496432493,642.8054864,eth
1496430950,139.4315169,eth
1496431380,1552.571619,eth
1496431727,214.5682287,eth
1496435562,1078.349627,eth
1496435895,18.33194367,eth
1496435960,252.0097084,eth
1496434854,219.1201341,eth
1496435316,325.5107899,eth
1496433636,397.5497787,eth
1496433710,1365.395127,eth
1496434191,650.2103717,eth
1496434224,216.7367906,eth
1496434375,4768.209393,eth
1496434443,1516.837613,eth
1496439961,429.8225139,eth
1496440731,107.4556285,eth
1496439120,216.133477,eth
1496439219,213.9935416,eth
1496439335,216.133477,eth
1496438331,2419.114231,eth
1496438594,427.5491016,eth
1496438657,42754.91016,eth
1496437439,6.877681201,eth
1496437661,2.149997035,eth
1496438036,321.4245568,eth
1496443731,104.8523958,eth
1496443986,213.9844813,eth
1496444183,21.05373817,eth
1496444282,385.1720663,eth
1496442620,429.5789431,eth
1496443011,53.69736789,eth
1496441906,3857.09577,eth
1496442013,42.72571176,eth
1496442381,557.1360556,eth
1496440824,106.6467913,eth
1496441660,105.519943,eth
1496447286,21.55941488,eth
1496447782,645.4888816,eth
1496447888,1.726928104,eth
1496446302,215.0116802,eth
1496446758,258.4218779,eth
1496445673,643.0064652,eth
1496445864,21436.30717,eth
1496444547,430.0257595,eth
1496444547,387.0231836,eth
1496444909,10750.64399,eth
1496451228,1088.600464,eth
1496450160,1213.50125,eth
1496449088,216.8515955,eth
1496449176,4362.061998,eth
1496448962,10625.72818,eth
1496449118,435.8717069,eth
1496449176,9758.321796,eth
1496449696,433.5707139,eth
1496454914,490.8213514,eth
1496454220,297.723402,eth
1496452550,410.6263153,eth
1496458341,214.9529701,eth
1496458401,235.5884552,eth
1496457090,1513.630095,eth
1496457579,1297.156144,eth
1496456907,408.5520613,eth
1496455719,23.63271991,eth
1496460672,3668.76412,eth
1496460349,1075.376131,eth
1496460349,215.0752263,eth
1496459604,1956.747021,eth
1496459156,105.3845675,eth
1496459244,1504.528685,eth
1496459375,21.3619622,eth
1496465108,133918.4896,eth
1496465399,215.1311059,eth
1496465523,215.1311059,eth
1496465670,10111.16198,eth
1496465798,101757.0131,eth
1496465828,2151.311059,eth
1496464315,53.67356807,eth
1496463642,6385.398803,eth
1496462428,106.6406108,eth
1496462583,3782.388723,eth
1496463214,2985.816182,eth
1496468826,279.1132872,eth
1496468100,1437.716618,eth
1496468239,750.5713299,eth
1496468491,107.2394889,eth
1496468524,1072.394889,eth
1496466934,5367.533746,eth
1496466182,214.6180851,eth
1496472646,10742.46323,eth
1496472972,85.93970583,eth
1496471532,215.1736484,eth
1496471858,394.1824297,eth
1496471995,7086.667725,eth
1496471049,733.3445007,eth
1496469607,422.2397848,eth
1496469939,214.2592696,eth
1496470025,2143.448752,eth
1496476255,420.2929842,eth
1496475581,4254.755406,eth
1496474300,674.6381127,eth
1496474454,64.68840132,eth
1496473628,1909.855756,eth
1496473863,244.4186186,eth
1496473888,246.7791145,eth
1496479592,207.7910688,eth
1496479695,1676.500662,eth
1496480248,6374.527234,eth
1496479399,1037.482458,eth
1496477906,245.7292859,eth
1496478032,73.35388638,eth
1496478355,53.07974167,eth
1496478556,1061.465125,eth
1496477007,389.2359224,eth
1496477309,142.5299395,eth
1496482458,439.8835358,eth
1496482458,88.82672365,eth
1496482458,3.825074224,eth
1496482745,9775.189684,eth
